text,aspect,sentiment_label,language
-1,SEPOLESA SE SHANOTSA MOPARAMENTE,-1,sesotho
-1,MOOKAMELI OA SEPOLESA O KHINILLA MOTSAMAO OA BOSIU,1,sesotho
-1,MOKHOSI OA MOTŠEARE PHALLANG,-1,sesotho
-1,MOSALI O TŠELLA NGOANA MAFENETHA KA TAMING O RE O NE A BAKISA NTAT'AE,-1,sesotho
-1,NGOANA OA SEKOLO O PHOLOSOA LIATLENG TSA MABETA,-1,sesotho
-1,UTLOA TSA MORAO-RAO KA MONNA LE MOSALI BA THUNYELITSOENG LEFU BOSIU,-1,sesotho
-1,MONNA LE MOSALI BA THUNYETSOA LEFU,-1,sesotho
-1,MALOME LE MOCHANA BA BOLOKUOE KAJENO,-1,sesotho
-1,MASOLE A TSOANG NTOENG A PUTSOA KA M100 000,1,sesotho
-1,MOSALI O FUMANOA KA HARA LEKOALIBA LA MALI O HLOKAHALLA SEPETLELE,-1,sesotho
-1,BASHANYANA BA THOLA SETOPO SA MONNA SE KOAHETSOE KE LIHLAHLA LE JOANG,-1,sesotho
-1,MONNA EA THUNYELITSOENG LEFU SHOALANENG EA MAOBANE,-1,sesotho
-1,MOSALI O SA TSA HLAJOA KA THIPA,-1,sesotho
-1,LEFU LA LEKHOOA LE SIEA SECHABA KA LIPOTSO TSE NGATA,-1,sesotho
1,MOSAMARIA E MOLEMO O THOTSE NGOANA,1,sesotho
-1,BA BALEHETSE NAHENG E 'NGOE BALOTSANA,-1,sesotho
-1,LELAPA LE FUMANA MOR'A LONA A OELE LILOMONG ESE E LE MOFU,-1,sesotho
-1,UTLOA SE ETSAHETSENG HA SEBOHOLI SE BOLAOA MAOBANE,-1,sesotho
-1,KOLOI E PHETHOHA KA BATHO,-1,sesotho
-1,HO KUPA EA MAHLO A MAFUBELU,-1,sesotho
-1,MAPOLESA A QHAUTSA 'MOLAI OA MOSALI,1,sesotho
-1,MOSALI EA SEBETSANG LEKALENG O BOLAOA KA THIPA KE MOQHOBI OS TEKESI,-1,sesotho
-1,MAPOLESA A TŠOARELOA BOSHOLU BA CHELETE A NTSE A PANYA-PANYA MASISI-MATŠO HA JOALE,-1,sesotho
-1,MONNA O QETA HO THUNYETSA RANGOANA'AE LEFU,-1,sesotho
-1,SETOPO SA NGOETSI SE QETILE MATSATSI A MANE,-1,sesotho
-1,BONA LETŠA LEO MOSALI A NOETSENG HO LONA MOTSENG,-1,sesotho
-1,MOHLANKANA ENOA O NYAMETSE,-1,sesotho
1,LESECHURITHI LE LATSOISOA HLOOANA EA MOKHOABANE A NTSE A KOKOTELA BASALI,-1,sesotho
-1,LETOLO LE BOLAILE MOHLANKANA LE MO CHESITSE MAOTONG LA MO TABOLELA LIPHAHLO,-1,sesotho
-1,MORENA O QELA NGOANANA LIKOBO KA LEKHOLO LA MALOTI,-1,sesotho
-1,MOSALI O SA TSOA BOLAOA KA THIPA MOTŠEARE TJENA,-1,sesotho
-1,MOOKI EA PHOLOSITSENG SECHABA SE SENGATA MAFUNG A MELEKO,1,sesotho
-1,RAKHOEBO O QETA HO THUNYETSOA LEFU,-1,sesotho
-1,LEPOLESA LE KOENNENG HO FETISISA LE HAPILE KHAU MACHABENG,1,sesotho
-1,MOSALI O BOLAILE MONN'A HAE OA LE 'MAENARA KA THIPA,-1,sesotho
-1,SETOPO SA MONNA SE MAQEBA,-1,sesotho
-1,NGOANA EO ESALENG A BATLOA O FUMANOA E SE E LE MOFU,-1,sesotho
-1,TICHERE E CHAISA NGOANANA KA KOLOI,-1,sesotho
-1,PHOESA O TŠOAROA A LEKA HO UTSOETSA BANKA,-1,sesotho
-1,MOSUOE-HLOOHO LE TICHERE,0,sesotho
-1,TICHERE E THUNYETSA NYATSI LEFU,-1,sesotho
1,BANNA BA BELAELLOA KA HO BETA NGOANANA,-1,sesotho
-1,MOSALI EA SELAKHUOENG O SE A TSEJOA O NE A NTSE A LOKISA TSA LEPATO LA MONNA OA HAE,-1,sesotho
1,MALAENE A CHA KA MOHLOLO,-1,sesotho
-1,SEPOLESA SE MO LAKATSA JOALOKA NAMA EA FARIKI,1,sesotho
-1,BONA LIKHOHLO TSEO MORENA A FUMANOENG HO TSONA,-1,sesotho
1,UTLOA LITABA TSA MOSALI EA SELAKHUOENG,-1,sesotho
-1,MORENA O FUMANOE E SE E LE MOFU A OELE LILOMONG A QHALANE BOKO,-1,sesotho
-1,LORI E SATSOA PSHATLA MOTHO LEHATA,-1,sesotho
-1,BATSOALI BA QOSOA KA HO BETSA MORALI'A BONA,-1,sesotho
-1,'MOLAI OA 'MISI O AHLOLOA LILEMO TSE MASHOME A METSO E ROBONG NTLOANA-TŠOANA,-1,sesotho
-1,SEHOAI SE KHAKHATHETSOE LEFU BOSIUNG BA KAJENO,-1,sesotho
-1,BAITHUTU BA SEKOLO SE SEHOLO BA TŠOARETSOE THAPELO,1,sesotho
-1,MONNA-MOHOLO O BOLAEA MOCHAUFA OA HAE,-1,sesotho
-1,BA BETA NGOANANA EA NANG LE BOKOOA,-1,sesotho
-1,O BETA NGOANANA EA LILEMO TSE LESHOME LE METSO E MENE,-1,sesotho
-1,BASALI BA BOLAEA MOSALI E MONG KA THIPA,-1,sesotho
-1,MORA O SAKHA NTAT'AE MOLALA,-1,sesotho
-1,LESECHURITHI LE UTSOA HALOFO EA MILIONE KA SETHUNYA,-1,sesotho
-1,OA 'MUSO O BUTSOELA BASALI BA BABELI KA THOLOANA,-1,sesotho
-1,MONNA O IPHILE CHEFU KAMORA HO BOLAEA MOSALI,-1,sesotho
-1,'MOLAI OA MOSALI OA MOKHETHOA O NTSE A BATLOA,-1,sesotho
-1,LEPOLESA LE HLAHILE KHOTLA KAJENO KA PETO EA MONNA E MONG HAPE,-1,sesotho
-1,MONNA O KOKOMETSE PELA SETOPO SA MOSALI OA HAE,-1,sesotho
-1,KOTSI EA LIKOLOI TSA BAETI HOLIMA BOROKHO,-1,sesotho
-1,SEPOLESA SE QETA HO INOLA MOFU LETAMONG,1,sesotho
-1,PHATLALATSO EA MANYALO HO TSOA LEKALENG,1,sesotho
-1,MONNA O ROBALA MOSALI LE MORALI'AE,-1,sesotho
-1,LESHOLU LE TSOA KA MICROWAVE-NG LE MATHA SETEREKENG,-1,sesotho
-1,MONNA O THULA KOLOI A BALEHA TAU TOROPONG,-1,sesotho
-1,SETHOTSELA SE KHAQILE 20 LITRE EA METSI QALAKHENG,-1,sesotho
-1,LEHLOEO LE JA MONGA LONA,-1,sesotho
-1,MOLOI O QETA HO THULA PALO EA MOTLAKASE KA PETA A BA A SOAHLAMANA FATŠE A PALAME MOTSENG,-1,sesotho
-1,NTJA E ROAKA MOETI,-1,sesotho
-1,MOFU O FIHLA SEPETLELE HOSEEEENG KA MATJEKE,-1,sesotho
-1,O TEBETSOE SEKIRING KE HO NTŠA LIPOLI LESHOATA,-1,sesotho
-1,BISHOP O HLOKAHETSE,-1,sesotho
1,MATLO A MOTSE A SESA KA HARA METSI BOROKHO BA NAKOANA BO HELEHILE,-1,sesotho
-1,SECHABA BA KOETELA LESOLE LA NAHA EA BOAHISANE,-1,sesotho
1,SEFOFANE SA TONAKHOLO SE SEBELISOANG KE SEPOLESA,1,sesotho
1,TONAKHOLO O PHOLOSA LEBENKELE KA 15 MILIONE,1,sesotho
-1,FOCHO BUUTII,-1,sesotho
-1,BA BOLAEA MOOKAMELI SETEREKENG,-1,sesotho
-1,LEKALA LE RE LE LATE LI NUMBER PLATE LI TENG,1,sesotho
0,TSEBISO TSEBISO TSEBISO,0,sesotho
1,MOKHETHOA O TŠOAROA KA BOSHOLU BA LIKHOMO,1,sesotho
-1,BABOLAI BA MONNA BA HLAHILE KHOTLA,-1,sesotho
1,TSEBISO EA SEPOLESA,0,sesotho
1,TONAKHOLO O PHALLELA BATHO BA TOROPO KA LIJO,1,sesotho
0,TONAKHOLO O LAETA MABONE A TSELENG TOROPONG,1,sesotho
1,LI HONDA FIT TSA SEPOLESA MOO TONAKHOLO A NTSENG A THAKHOLA KHANTŠO EA MABONE A MACHA,1,sesotho
0,MPHO EA MORENA E MO SHEBILE MAHLONG,1,sesotho
-1,BANNA BANA BA BATLOA,-1,sesotho
1,'MUSO O HANNE BOELETSI LIPAKI TSA CHELETE LI A BOLAOA,-1,sesotho
1,LEKHOTLA LE TŠELA MOKHA KA METSI A BATANG,-1,sesotho
1,MONNA O UTSOETSA KEREKE O BATOLOA LILEMO TSE LESHOME TORONKONG,-1,sesotho
1,BANNA BANA BA BATLOA KE SEPOLESA,-1,sesotho
-1,SEPETLELE SE SEHOLO SA TEROPO,0,sesotho
1,TONAKHOLO O TLO BUA LE SECHABA,0,sesotho
1,BA RE BAHLOMPHEHI BA LELEKOE PARAMENTENG,-1,sesotho
-1,MOKHETHOA OA KHEKHETHANE TLASA SEKHELE SA MOKHATLO,0,sesotho
-1,LEHLOA LE TJENA KA THABENG,0,sesotho
-1,PHETOLO EA PUSO E KEKE EA PHETHAHALA,1,sesotho
-1,MOKHETHOA OA MOKHA O HANA MOTION OA HO HLOKA TŠEPO HO TONAKHOLO,1,sesotho
-1,LECHOBA LA MOETAPELE,0,sesotho
1,UTLOA TSE NCHA KA MOITHUTI OA SEKOLO EA HLOKAHETSENG LELAPA LA HABO LE NA LE MATHATA,-1,sesotho
-1,MAPARAMENTE A KENYA TŠISINYO EA HO HLOKA TŠEPO HO TONAKHOLO,-1,sesotho
1,'MUSO O ATOLOSA MOTLAKASE LIKHOEBO TSOHLE TSE LAKATSANG HO NKA KAROLO LI A MENGOA,1,sesotho
-1,TLALEHO EA SEPOLESA KA MOFU,-1,sesotho
-1,MAPOLESA A BATLISA KA MOFU OA MOSALI,-1,sesotho
-1,PETROL ATTENDANT E JA BATHO PETROLE,-1,sesotho
-1,TOROPO E NTSE E KENYA MABONE A MACHA,1,sesotho
1,LIKAPESO SEKOLONG SE PHAHAMENG,1,sesotho
1,NGOANANA EA QETANG HO FUOA LENGOLO KE MOFU TSE BOHLOKO HA LI FELE,-1,sesotho
1,LIKAPESO TSA SEKOLO LI BILE TJENA HOSENG KAJENO KA 9,1,sesotho
1,LEPARAMENTE LE LENG LE HLAHISA 'MALA OA LONA,-1,sesotho
1,NGOANANA O IPOLAELA BOIMA SETEREKENG,-1,sesotho
-1,MOETAPELE O LEBOHA SECHABA,1,sesotho
1,MOOKAMELI OA LEKALA O BEHA HLOOHO PANENG,-1,sesotho
-1,MOLEBELI KOMPONENG O RULELA MATLO,1,sesotho
1,MOITHUTO OA SEKOLO O ARABA BATSOALI BA LLANG,0,sesotho
-1,MOSALI O NYAMETSE,-1,sesotho
-1,MOROALLO OA METSI O HLASELA NAHA EA BOAHISANE,-1,sesotho
-1,TONAKHOLO LE MOIFO OA HAE KA MAAPARA KOBO A MATLE MOSE,1,sesotho
1,TONAKHOLO O ENTSE PUO AMERIKA A IPHUTHUMALITSE KA LEFITORI,1,sesotho
0,SEPOLESA SE KOPA THUSO,0,sesotho
-1,BANNA BANA BA TŠOEROE BA LAETSE LINKU KAHARA 'MOTOKARA,-1,sesotho
1,MASHOLU A ALUMINUM A HLAHILE KHOTLA,-1,sesotho
0,'MUSO O LOKISA BOROKHO BA MOTSE,1,sesotho
1,SEPOLESA SE QABETSOE,-1,sesotho
-1,MOTHO O THUNYETSOA LEFU MOTSENG,-1,sesotho
1,NGOANA EA LILEMO LI 16 O BOLAEA MOTHO,-1,sesotho
-1,LEBENKELE LE NKELOA THEPA EA BOIKOETLISO,-1,sesotho
-1,BAKHETHOA BA THUSA SECHABA KA TEMO,1,sesotho
0,BASEBETSI BA UTSOA M1.8 MILLION,-1,sesotho
-1,MAINDIA A IKOPANYA A NTŠA BEILE EA MOINDIA,1,sesotho
-1,LEPOLESA LE THOLISA MOSALI MOHOLO FONO,1,sesotho
1,RE KOPA HO BATLISOA KHOMO EA POHO HOHLE MOO E KA BONOANG E NYAMETSENG BOSIUNG BA 26/08/23,-1,sesotho
-1,MOKHETHOA O ITJA SEKHABABA,-1,sesotho
-1,SENYAMO,1,sesotho
1,HO QHALOA MANYALO A 13 KAJENO,-1,sesotho
-1,MOHOEBI OA LEINDIA O FUOA BEILE EA M500 000,-1,sesotho
-1,BAKHETHOA BA SOTHA MOKHA LETSOHO,-1,sesotho
-1,LEKALA LE NKA MOHOEBI KA LECHOBA,-1,sesotho
-1,SECHABA SE TLO IMONA MENOANA KA KHAHO EA LETAMO,1,sesotho
-1,MOHOEBI O FUOE BEILE O TLA ROBALA HAMONATE KAJENO,1,sesotho
-1,MONNA O KOENTSE M4 MILIONE EA 'MUSO,-1,sesotho
1,TSEBISO KA MESEBETSI EA LIHALAHALA,0,sesotho
-1,UTLOA MASISA-PELO A SETEREKENG,-1,sesotho
1,MOETAPELE O TSOA KA BAIL,1,sesotho
-1,BAITHUTI BA SEKOLO BA NYOFA MOOKAMELI BA RE A FOKOFE LE TENTE EA HAE BA RE BAOKAMELI BA SHEBE TLASE,-1,sesotho
1,UTLOA SE JELENG NGOANA EA FUMANOENG E LE MOFU,-1,sesotho
1,TOROPO E TLA U PHATHAHANYA U SOABE,-1,sesotho
1,MASHOLU A NKILE M75 000 SHOPONG MAOBANE,-1,sesotho
-1,BANNA BA TŠOARA  KAMPO BA LE MAPONA-PONA BA NKA MATSATSI A MABELI BA TSOLELANA,-1,sesotho
-1,TAXI E PHETHOHILE EABA EA BILIKA MOTSENG,-1,sesotho
-1,BA BOLAEA MOQHOBI LE MOTHUSI OA HAE MOTSENG,-1,sesotho
1,LEHLOA LE KHETHEHILE KA BONGATA LITHABENG,-1,sesotho
-1,TRUST FUND E KOPA TŠEHETSO,1,sesotho
1,POLELO MABAPI LE LIKETSAHALO TSE NTSENG LI ETSAHALA SEKOLONG,0,sesotho
-1,MAPOLESA A BOLAEA NGOANA SEKOLO,-1,sesotho
-1,BAITHUTI BA SEKOLO SE PHAHAMENG BA NGALA LIHLAHLOBO BA RE MANPOWER E EA BATELLA,-1,sesotho
-1,HO FUMANOA TAEMANE E KHOLOHALI 'MAENENG,1,sesotho
1,BANNA BA THUNYA BATHO SETEREKENG,-1,sesotho
0,MOSALI O SA NTSA NYOFA BATHO HAPE,-1,sesotho
0,BAREKI BA NAHA BA RE KHOEBO EA LIJO KE BAJI BA NYOLLA LI-PRICE HAO FIHLA KA SECHURANENG,-1,sesotho
-1,MAFURA A NYOLOHA HOSANE,-1,sesotho
-1,MASOLE A NAHA A TSOANG NTOENG A FIHLILE KAJENO,1,sesotho
1,MORUI O REKA NONYANA TŠEPE,1,sesotho
-1,MOSALI O BOLAEA NGOANA OA HAE SEPOLESA SE MO QHAULITSE,-1,sesotho
-1,NAHA E APERE KHOTSO,1,sesotho
-1,SEHLOPHA SE FOHLOA LIQOLA,-1,sesotho
1,BAITHUTI BA SEKOLO SE PHAHAMENG BA KHOATHISOA KA NKANE,-1,sesotho
-1,LORI EA MAFURA E CHA LORE,-1,sesotho
-1,MOKHA O ITLHOTHA LITLHOTSE,-1,sesotho
-1,LEHLOA LE NTSE LE KHETHEHA KAJENO,0,sesotho
-1,'MUSO O THIBELA MOHOEBI HO LOKISA TSELA HA ABIA BA RE KE MOSEBETSI OA BONA E LE 'MUSO OA HO LOKISA LITSELA,-1,sesotho
0,THUSO HO BASEBELISI BA KOMPONE,1,sesotho
-1,LEHLOA LE LEBELETSOE MAFELO A BEKE,0,sesotho
1,MOHOEBI O LOKISA LITSELA HARA TOROPO BAPOLOTIKI LLA KAHORE OA IKETA,-1,sesotho
1,TONAKHOLO O SHAPA BOHANYETSI KA KOEPERE,1,sesotho
1,BAKHANNI BA HLOKOMELISOA HO QOBA TSELA E KHOLO,-1,sesotho
-1,MAJOE A OETSE KA HARA TSELA,-1,sesotho
1,SECHABA SE TSIETSING NAHENG E MOSE,-1,sesotho
-1,KOMPONE E FANA KA LITSOALA HO BASEBELISI BA LITŠEBELLETSO,1,sesotho
1,BAAHI BA KOETSE TSELA,-1,sesotho
-1,MOTHUSI OA MOLETSA PHALA O PHAHAMISA FOLAKHA EA NAHA,1,sesotho
1,TSELA E SE E BUTSOE KA KHOFU,1,sesotho
1,MOBU O HELEHELA KA TSELENG,-1,sesotho
1,BOROKHO BA 'MILIKANE BO OELE,-1,sesotho
-1,KOTSI E MPE SETEREKENG,-1,sesotho
-1,SEBINI SA 'MINO OA FAMO SE FUOA KHAU,1,sesotho
-1,MORENA OA SETEREKE KE MOFU,-1,sesotho
-1,BOROKHO BO BOHLOHILE,-1,sesotho
0,BATHO BA BANE LE NGOANA BA CHA LORE KOTSING EA KOLOI,-1,sesotho
-1,MOTHEHI OA OELESE KE MOFU,-1,sesotho
-1,LENOMORO LE FENETHOA MOKETENG,-1,sesotho
-1,LENOMORO LE NOMOROA KE SECHABA,-1,sesotho
-1,SEPETLELE SE FEPA BAKULI MAHLABISA LIHLONG,-1,sesotho
-1,BANNA BA MARECRUIT BA MAPOLESA BA KHAKHATHA SECHABA,-1,sesotho
-1,SESOLE SE LETŠOLONG,-1,sesotho
-1,BOBOLU BA SEKOLO SE PHAHAMENG BO HLAHISA HLOOHO,-1,sesotho
-1,MOSHANYANA EA ROAKANG BASALI PELA SHOPO,-1,sesotho
-1,MONNA O RE SECHABA SE NYATSA LITABANE KAHONA HA A SA HLOLA A LE BEHA KAHARA NAHA,-1,sesotho
1,KAJENO LIPONTŠO TSA LEFATŠE LI SHEBILE NAHA,1,sesotho
-1,TONAKHOLO O RE LE TSAMAE KA LIKARETE TSA HO ENTA,1,sesotho
-1,LEKHOTLA LE AHLOLELA LELAPA LA MOFU,1,sesotho
-1,MORA OA TONAKHOLO KE SESOSA SA MAFU A BANNA BA BABELI O ILE A TSEKA HO KHANNA KOLOI EA 'MUSO,-1,sesotho
-1,SEPOLESA SE BATOLA BAITHUTI KA LIKULO TSA RABARA,-1,sesotho
-1,BOIPELAETSO KA SEKOLONG SE PHAHAMENG,-1,sesotho
-1,LETONA LA MEHLENG KE MOFU,-1,sesotho
-1,MONNA O FUMANOA A EPETSOE KA JARETENG,-1,sesotho
-1,LEHLOA LE TLO KHETHEHA HAPE PELE HO MAFELO A BEKE,0,sesotho
-1,TOROPO E NTSE E BONESOA HO TSOELAPELE,-1,sesotho
-1,MOSALI O LLA KA LANDLORD E UTSOANG LIJO HA A LE SIEO,-1,sesotho
-1,MOSALI O HLOKA THUSO NAHENG EA BOAHISANE,-1,sesotho
1,BANKA E KHOLO E ETSA CHELETE HO TLOTLISA TSOALO EA MORENA,1,sesotho
-1,UTLOA LITABA TSA MOQHOBI EA THUNYELITSOENG MOTSENG,-1,sesotho
1,MOSALI O BOLAOA KE PELEHI SETEREKENG,-1,sesotho
-1,SEBINI SE ETSA MOHLOLO SE FA SE SENG MPHO EA M10 000,1,sesotho
-1,SEPOLESA SE RE MAQEPHE A FACEBOOK A LESHANO,-1,sesotho
-1,KOTSI E MPE EA MAKOLOI,-1,sesotho
1G,KAROLO EA KOMPONE E CHELE KAJENO,-1,sesotho
-1,SESOLE SE KETEKA BOIPUSO NTOENG,1,sesotho
1,MONNA EA BOLAILOENG KE MAPOLESA O BOLOKILOE,-1,sesotho
1,SEFAKO SE LINAKA SE METLETSANA TOROPO,-1,sesotho
-1,KOMPONE E NYOLLA MOTLAKASE BA RE BA O NYOLLA KHOELI ENA E TLANG,-1,sesotho
1,SPRINTER SE SOAHLAMANA KOLOING EA MAFURA TOROPONG,-1,sesotho
-1,BANNA KE MASHOLU EBILE KE BABOLAI,-1,sesotho
-1,KOLOI E UTSUOE  MOTSENG BOSIUNG BA MAOBANE,-1,sesotho
-1,KOTSI E NYAROSANG HA MORUTHOANE,-1,sesotho
1,UTLOA LITABA TSA MOSALI EA BOLAILOENG SETEREKENG,-1,sesotho
-1,TONAKHOLO O LOKISA LITSELA,1,sesotho
-1,MASOLE LE MAPOLESA BA LLA SEBOKO,-1,sesotho
-1,BASEBETSI BA NGALA MOSEBETSI BA RE MOHIRI KE MOIKHANTŠI OA MOPOLOTIKI,-1,sesotho
-1,MOOKAMELI O RE BASEBETSI BA TSOE MARANG RANG,0,sesotho
1,BO 'ME BA NKHISETSANE MEFUFUTSO BA KHOTHOMETSANA HO FIHLELA E MONG A KOQAMA E MONG HOLIMO,-1,sesotho
-1,BAHLANKA BA LLA KA HORE BA QOBELLOA HO ENTA KE KA MORA HORE 'MUSO O SHEBE KA HO BONA,-1,sesotho
1,MOHOEBI O REKA SEFOFANE SE SECHA O HLOLISA 'MUSO,1,sesotho
-1,'MUSO O ENTA BATHO BOHLE HOSA KHETHOLLOE SECHABA KAOFELA SE BULETSOE,1,sesotho
-1,MANOMORO A TSOANG TLHABOLLONG A SE A BOLAILE LENOMORO BA MOHLABILE KA THIPA,-1,sesotho
-1,E NTSE E LE LILLO KAMORA HORE KHASE E PHAHLOHE,-1,sesotho
1,MOHOEBI O LOKISA BOEMAFOFANE KA CHELETE EA HAE,1,sesotho
1,'MUSO O TLO FUMANA LIPALO TSE LING,1,sesotho
-1,SESOLE SE HLALOSA 'NETE EA SE JELENG LESOLE,1,sesotho
1,BARALI BA FENETHA 'MABONA TOROPONG,-1,sesotho
1,MONNA O TLA HOEHLA LILEMO TSE HLANO TERONKONG KE HO SE HLOKOMELE BANA BA HAE,-1,sesotho
-1,MOSHANYANA O MO KHAKHATHELA HO HANA HO BUA LE EENA KA TSA LEFEREHO,-1,sesotho
1,'MUSO O TLA THUSA SHOPO KA 15 MILLION FEELA E LE LOAN,1,sesotho
-1,MONNA EA FUMANOENG HAHA LE MOSALI OA MOTHO O QOSOA M5500 LEKHOTLENG LA MORENA MOKHOTLONG,-1,sesotho
-1,MONNA O FETOLA MORALI OA HAE MOSALI,-1,sesotho
0,BA NKA KOLOI EA HAE KA LITHUNYA,-1,sesotho
-1,TSA MORAO RAO MORERONG OA TOKISO EA LITSELA,1,sesotho
1,SECHABA SE ETSA 'MESO KA 'MOLAI OA BATHO BA BABELI,-1,sesotho
-1,LEFAPHA LE AMOHELA LI MILLION TSE HLANO LE MAKOLOI A REKUOENG KA CHELETE EA BOSHOLU,1,sesotho
-1,LEHLOA LE PAKILE HAHOLO QOBANG MAETO A THABENG HA JOALE,-1,sesotho
-1,BA FUMANOA KA LITHETHEFATSI,-1,sesotho
0,TSE BOHLOKO,-1,sesotho
1,BAITHUTI BA SEKOLO SE PHAHAMENG BA KHALEMELLOA HO ICHAEA NTLOABE,-1,sesotho
-1,BAITHUTI BA SEKOLO SE PHAHAMENG BA RE MAPOLESA A BA BOLAE KAOFELA,-1,sesotho
-1,MOETAPELE O TŠOEROE NAHENG EA BOAHISANE,-1,sesotho
-1,BANNA BA 5 BA NKELA LEBENKELE CHELETE HA HO LIKOTSI TSE TLALEHILOENG KAHA BA THUNYELITSE HOLIMO,-1,sesotho
-1,BAETAPELE BA KHEKHETHANE BA PHINYETSOA KE NAKELI,-1,sesotho
-1,TONAKHOLO O TLA PHETHOLA LEKOETE LA TSELA TSE PALAMENG MANE TSELENG E KHOLO BOESA,1,sesotho
-1,LEFU LA TŠOENE LE QHOMA NAHENG EA BOAHISANE,-1,sesotho
-1,MOFU OA ITOANELA NUL,-1,sesotho
-1,MOSALI O NEHELA MOEA A NTSE A BETOA,-1,sesotho
1,MOKHATLO O THOPHOTHETSA THUTO KA TLHEKEFETSO,1,sesotho
0,MOLOI O TŠOAROA HOTELENG,-1,sesotho
0,MAPOLESA A THIBELOA HO EA JOALENG BOSIU,0,sesotho
-1,LESOLE LE FANA KA THUTO E MATLA SEKOLONG,1,sesotho
-1,BACHA BA RE MOLAO O MASOBA,-1,sesotho
-1,SENOKOANE SE AHLOLOA LILEMO TSE 54 TOROPONG,-1,sesotho
1,BATHO BA NTŠA TONAKHOLO MEJO HANONG,-1,sesotho
1,BONA TŠENYO E BAKILOENG KE BATHO,-1,sesotho
-1,AUSI O EA NGAKENG,1,sesotho
-1,KOMPONE EA MARANGRANG E RE SEJO SENYANE HA SE FETE MOLOMO,1,sesotho
-1,LIFOTO TSA MOFUMAHALI OA SEBOHOLI LI TŠOARA SECHABA HABOHLOKO,-1,sesotho
-1,MOSALI O NEHELA MOEA A NTSA A BETOA,-1,sesotho
-1,'MUSO O HLOTSOE HO PHOLOSA LEBENKELE,-1,sesotho
-1,LELAPA LA SEBINI LE TOSA PUO,0,sesotho
1,HO THOE BANNA BA UTSOITSE M150 000 BETHENG,-1,sesotho
-1,LIKOETA LI FENETHA LESOLE,-1,sesotho
1,MOPOLOTIKI O PHOQA LEQHEKOANA,1,sesotho
0,SESOLE SE THULANA LE MOKHA,-1,sesotho
-1,HAO HLOKE MOLIMO HORE O RUOE,-1,sesotho
-1,HO PHUTHOA LITOPO TSE 53 NOKENG,-1,sesotho
0,TONAKHOLO O ETELA MOPORESITENTE,1,sesotho
-1,MAKHOMOSHA A 11 A TŠOAROA,-1,sesotho
-1,NKHONO O HLAISA PUO KA SETLOHOLO SE TŠOEROENG,-1,sesotho
-1,MOSHANYANA A LILEMO LI 17 O TŠOAROA A BETA MOKOKO,-1,sesotho
-1,LEBENKELE LA LIJO LE TLO BULOA,1,sesotho
-1,BAKULI BA EANG SEPETLELE BOSIU BA MATHATENG,-1,sesotho
-1,NTLO EA MONNA E FEFOHILE,-1,sesotho
-1,SEPETLELE SE NTŠA POLELO KA NGAKA E QOSOANG,-1,sesotho
1,BATHO BA 16 BA TŠOAROA BA SENA LITOKOMANE,-1,sesotho
-1,MASOLE A KIBAKIBA KA M12 MILIONE HAPE,1,sesotho
-1,MONNA O JELE LICHELETE TSA RONA,-1,sesotho
-1,NGOANA O INOLOA KA LETAMONG,1,sesotho
-1,SEPOLESA SE KOPA HO BATLISOA BANNA BA BOLAILENG LELAPA LA BATHO BA 4 LE MOLISANA OA LONA,-1,sesotho
-1,MOSALI O HANA CHELETE,-1,sesotho
-1,BATHO BA CHAISITSOENG KE LEPHELE BA NTSE BA PHELA,1,sesotho
-1,BANNA BA TSOAROA KA BOSHOLU,-1,sesotho
-1,MOPOLOTIKI O TŠOELA HO SECHOA HOA E MONG KA MATHE,-1,sesotho
-1,NGAKA EA LEKOEREKOERE E TŠOEROE,-1,sesotho
1,MORENA O OA LLA,-1,sesotho
-1,LESHOLU LE IPATA KA HARA PHOOFO,-1,sesotho
1,KOMPONE EA MARANG-RANG E OTLOLLA TABA,1,sesotho
-1,LINKU TSE ROBELI LI NYAMETSE,-1,sesotho
0,SEBINI SE PHOQILE SECHABA,-1,sesotho
1,MOPOLOTIKI O RE SEPOLESA SE POTA-POTILE HA HAE KA LITHUNYA,-1,sesotho
-1,BAITHUTI BA TINNGOE EA MALAENE,-1,sesotho
1,TONAKHOLO O LAETILE TOROPO KA BOBOLU,-1,sesotho
1,UTLOA MELEKO EA LEKALA LA 'MUSO,-1,sesotho
1,MONNA O ROTELA MAFOSISA,1,sesotho
-1,SEBOULELI KHOTLA KA POLAO EA NYATSI,-1,sesotho
-1,SEKARAPA SA MONNA SE REKISOA M3.3 MILIONE,-1,sesotho
-1,BAPOLOTIKI BA KHALEMA MOPARAMENTE HO HLEPHA KA HANONG,-1,sesotho
-1,SEBINI SA MOKHA SE THUNTSOE,-1,sesotho
-1,MOAPOSTOLA O FOLISA MONNA,1,sesotho
1,MAHLABISA LIHLONG A MEPUTSO,-1,sesotho
-1,MOPARAMENTE O TŠOEROE KA PHIEO,-1,sesotho
1,TONAKHOLO O BATLA HO LELEKA KOMISHINARA,-1,sesotho
1,BAITHUTI  HA BA ESO ABELOE MANGOLO,-1,sesotho
-1,KOMISHINARA E NYELISA LEKHOTLA,-1,sesotho
1,NGOANANA O NYAMETSE,-1,sesotho
-1,MONNA O BATLA HO OKAMELA MOKHATLO,1,sesotho
1,NTHO LI SENYEHILE LEBENKELENG,-1,sesotho
-1,MOPARAMENTE KHOTLA,-1,sesotho
