id,text,anger,disgust,fear,joy,sadness,surprise,emotions,language,split,text_clean
eng_train_track_a_01677,poor shannon's gon na be stuck with our leftovers for the rest of summer!i also freaked the girls out with my ankle ( it's in a stretchy brace and turning a very interesting shade of purple ).,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,poor shannons gon na be stuck with our leftovers for the rest of summeri also freaked the girls out with my ankle its in a stretchy brace and turning a very interesting shade of purple
eng_train_track_a_01678,my eyes start closing and my body starts aching all over.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,my eyes start closing and my body starts aching all over
eng_train_track_a_01679,brighter than if you turned on every light in the room and even brighter than during the day time with the shades up.,0,0.0,0,0,0,1.0,['surprise'],english,train,brighter than if you turned on every light in the room and even brighter than during the day time with the shades up
eng_train_track_a_01680,"as soon as we stop making distinctions, we eliminate racism.",0,0.0,0,1,0,0.0,['joy'],english,train,as soon as we stop making distinctions we eliminate racism
eng_train_track_a_01681,we had absolutely nothing in common.,0,0.0,0,0,1,0.0,['sadness'],english,train,we had absolutely nothing in common
eng_train_track_a_01682,apparently it wasn't as life threatening as i believed at the time because the doctor didn't want to mar my forehead with stitches so i got butterfly bandages instead.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,apparently it wasnt as life threatening as i believed at the time because the doctor didnt want to mar my forehead with stitches so i got butterfly bandages instead
eng_train_track_a_01683,"creepy place, never been a fan.",0,0.0,1,0,0,0.0,['fear'],english,train,creepy place never been a fan
eng_train_track_a_01684,"i had it done on my arm, of course the one i use, so doing every thing with my other one is pretty weird.",0,0.0,0,0,0,0.0,[],english,train,i had it done on my arm of course the one i use so doing every thing with my other one is pretty weird
eng_train_track_a_01685,"i remember crying and trying to explain to my panicked family, who have never let me live it down.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,i remember crying and trying to explain to my panicked family who have never let me live it down
eng_train_track_a_01686,dated a woman who invited me to her birthday party.,0,0.0,0,1,0,0.0,['joy'],english,train,dated a woman who invited me to her birthday party
eng_train_track_a_01687,with that definite i have courage to walk up to the line and place my toes proudly getting ready to cross yet it is everything on the dirty mud path that is holding to me and the mud is the mud i am clinging to.,0,0.0,1,0,0,0.0,['fear'],english,train,with that definite i have courage to walk up to the line and place my toes proudly getting ready to cross yet it is everything on the dirty mud path that is holding to me and the mud is the mud i am clinging to
eng_train_track_a_01688,on this monday i went in to get my radiation treatment and couldnt stop crying from the pain in my leg.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,on this monday i went in to get my radiation treatment and couldnt stop crying from the pain in my leg
eng_train_track_a_01689,( is it inappropriate that i can't get steve wonder's `` writings on the walls '' out of my head now...? ),0,0.0,1,1,0,0.0,['fear' 'joy'],english,train,is it inappropriate that i cant get steve wonders writings on the walls out of my head now
eng_train_track_a_01690,as time passed it became quite the fancy outlet for my extreme ( sometimes intolerable ) idiosyncracies and papyrus on which to record both my daily happenings and ( most importantly ) some of my innermost thoughts that i wanted to tell the select few that i hold dear and close to my heart.,0,0.0,0,1,0,0.0,['joy'],english,train,as time passed it became quite the fancy outlet for my extreme sometimes intolerable idiosyncracies and papyrus on which to record both my daily happenings and most importantly some of my innermost thoughts that i wanted to tell the select few that i hold dear and close to my heart
eng_train_track_a_01691,"they never shut up, although they usually apologize ( and immediately start screeching again ) whenever i cringe and cover my ears, which is often.",1,0.0,1,0,0,0.0,['anger' 'fear'],english,train,they never shut up although they usually apologize and immediately start screeching again whenever i cringe and cover my ears which is often
eng_train_track_a_01692,and i dongak my head to see who was in front of me.,0,0.0,0,0,0,0.0,[],english,train,and i dongak my head to see who was in front of me
eng_train_track_a_01693,then they would leave and go to their own room obviously.,0,0.0,0,0,0,0.0,[],english,train,then they would leave and go to their own room obviously
eng_train_track_a_01694,anyway it was weird.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,anyway it was weird
eng_train_track_a_01695,""" she was slapping at air, screaming.",0,0.0,1,0,1,1.0,['fear' 'sadness' 'surprise'],english,train,she was slapping at air screaming
eng_train_track_a_01696,got once i tried lying down with my face facing the water and my face totally became red after that.,0,0.0,1,0,0,0.0,['fear'],english,train,got once i tried lying down with my face facing the water and my face totally became red after that
eng_train_track_a_01697,my mum says that when she looked in the mirror she saw a pair of glowing yellow eyes.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,my mum says that when she looked in the mirror she saw a pair of glowing yellow eyes
eng_train_track_a_01698,"i know right no point of lying to him by saying that i'm alright when it's written all over my face that i'm at my worst condition but still, i don't wan na worry him that much and so i said, `` i'm fine!",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,i know right no point of lying to him by saying that im alright when its written all over my face that im at my worst condition but still i dont wan na worry him that much and so i said im fine
eng_train_track_a_01699,"in my head i was thinking, great first impression.",0,0.0,0,0,1,0.0,['sadness'],english,train,in my head i was thinking great first impression
eng_train_track_a_01700,"""you're going to die.",0,0.0,1,0,1,1.0,['fear' 'sadness' 'surprise'],english,train,youre going to die
eng_train_track_a_01701,"i took my shirt off and washed my face, hands and arms then i took a paper towel and slowly washed my belly.",0,0.0,0,0,0,0.0,[],english,train,i took my shirt off and washed my face hands and arms then i took a paper towel and slowly washed my belly
eng_train_track_a_01702,"a week after turning in the paper, i get an email from the professor saying i plagiarized the whole thing off wikipedia.",1,0.0,1,0,1,1.0,['anger' 'fear' 'sadness' 'surprise'],english,train,a week after turning in the paper i get an email from the professor saying i plagiarized the whole thing off wikipedia
eng_train_track_a_01703,not worth the risk.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,not worth the risk
eng_train_track_a_01704,"i see two small ""children"", floating about 4 ft. away from me.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,i see two small children floating about 4 ft away from me
eng_train_track_a_01705,he lives behind a church and part of his backyard boarders the parking lot in back of the church.,0,0.0,0,0,0,0.0,[],english,train,he lives behind a church and part of his backyard boarders the parking lot in back of the church
eng_train_track_a_01706,"i never said anything because it wasn't scary, just weird.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,i never said anything because it wasnt scary just weird
eng_train_track_a_01707,you read that right.,0,0.0,0,0,0,1.0,['surprise'],english,train,you read that right
eng_train_track_a_01708,"while packing up our booth at cha, i momentarily threw my back out.",0,0.0,1,0,0,0.0,['fear'],english,train,while packing up our booth at cha i momentarily threw my back out
eng_train_track_a_01709,maybe they saw the look of ecstasy on my face as i sped up and slowed down with twiddling precision.,0,0.0,0,1,0,0.0,['joy'],english,train,maybe they saw the look of ecstasy on my face as i sped up and slowed down with twiddling precision
eng_train_track_a_01710,so i grabbed my knife out of fear and looked up but there was nothing there.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,so i grabbed my knife out of fear and looked up but there was nothing there
eng_train_track_a_01711,"as the ocean roiled and seethed sturdy arms lifted my head, bidding me to simply breathe $ `` breathe! ''",0,0.0,1,0,0,0.0,['fear'],english,train,as the ocean roiled and seethed sturdy arms lifted my head bidding me to simply breathe breathe
eng_train_track_a_01712,"i went to his house, and the moment i laid down on his bed, he pulled the blanket off of me and started checking my legs and arms.",0,0.0,1,0,0,0.0,['fear'],english,train,i went to his house and the moment i laid down on his bed he pulled the blanket off of me and started checking my legs and arms
eng_train_track_a_01713,"and when i say online banking, it was not internet banking.",0,0.0,0,0,0,1.0,['surprise'],english,train,and when i say online banking it was not internet banking
eng_train_track_a_01714,"none the less, she was breathtaking.",0,0.0,0,1,0,1.0,['joy' 'surprise'],english,train,none the less she was breathtaking
eng_train_track_a_01715,"every single time i found a girl that i was interested in, they always ended up finding some creative way to break my heart.",1,0.0,0,0,1,0.0,['anger' 'sadness'],english,train,every single time i found a girl that i was interested in they always ended up finding some creative way to break my heart
eng_train_track_a_01716,this is my story.,0,0.0,0,0,0,0.0,[],english,train,this is my story
eng_train_track_a_01718,"they even have fish baby food:: i think i just threw up a little in my mouth:: the fish here does taste better, even the cheap kind.",0,0.0,1,0,0,0.0,['fear'],english,train,they even have fish baby food i think i just threw up a little in my mouth the fish here does taste better even the cheap kind
eng_train_track_a_01719,i think it gets me into less trouble to be able to type but still keep my eyes and face turned to my teacher.,0,0.0,1,0,0,0.0,['fear'],english,train,i think it gets me into less trouble to be able to type but still keep my eyes and face turned to my teacher
eng_train_track_a_01720,"but in searching for some other sound to train my ears on, i realized there was no sound coming from grandma.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,but in searching for some other sound to train my ears on i realized there was no sound coming from grandma
eng_train_track_a_01721,"not a cop, but...",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,not a cop but
eng_train_track_a_01722,my jaw dropped as i squealed with delight.,0,0.0,0,1,0,1.0,['joy' 'surprise'],english,train,my jaw dropped as i squealed with delight
eng_train_track_a_01723,"that took about a week and a half, then i had surgery to put eight plates in my face to rebuild it.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,that took about a week and a half then i had surgery to put eight plates in my face to rebuild it
eng_train_track_a_01724,"the blood blinded my eyes as it ran down to my cheeks, and i tasted the sweetest flavor.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,the blood blinded my eyes as it ran down to my cheeks and i tasted the sweetest flavor
eng_train_track_a_01725,my legs and face were also covered.,0,0.0,0,0,0,0.0,[],english,train,my legs and face were also covered
eng_train_track_a_01726,accomplished i went and got my eyes checked today.,0,0.0,0,1,0,0.0,['joy'],english,train,accomplished i went and got my eyes checked today
eng_train_track_a_01727,fucking freaked me out...never found out where the hell that coat fell from,1,0.0,1,0,0,1.0,['anger' 'fear' 'surprise'],english,train,fucking freaked me outnever found out where the hell that coat fell from
eng_train_track_a_01728,"i live completely alone, and as i pull the popcorn out of the pantry, i hear an ominously distinct ""sssshhhh"" sound.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,i live completely alone and as i pull the popcorn out of the pantry i hear an ominously distinct sssshhhh sound
eng_train_track_a_01729,"i had twisted my ankle too, and i cried out in pain.",0,0.0,1,0,1,1.0,['fear' 'sadness' 'surprise'],english,train,i had twisted my ankle too and i cried out in pain
eng_train_track_a_01730,"he did-only he didn't, well he did what i asked him to do but w / out realizing it he didn't spray the back of my arms and well nor did i. crap!",1,0.0,0,0,0,0.0,['anger'],english,train,he didonly he didnt well he did what i asked him to do but w out realizing it he didnt spray the back of my arms and well nor did i crap
eng_train_track_a_01731,the second turned out to be clinically depressed.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,the second turned out to be clinically depressed
eng_train_track_a_01732,"it's eyes were on the front of it's head, not the side.",0,0.0,0,0,0,1.0,['surprise'],english,train,its eyes were on the front of its head not the side
eng_train_track_a_01733,"i gasped and my heart began to flutter, it was gabriel, my ex-boyfriend.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,i gasped and my heart began to flutter it was gabriel my exboyfriend
eng_train_track_a_01734,i do nt know how many times i put my hand in fire till i relized it burns.,0,0.0,1,0,0,0.0,['fear'],english,train,i do nt know how many times i put my hand in fire till i relized it burns
eng_train_track_a_01735,"total: 80.5 miles ( 10,550 ' ) my legs felt great all week, which is really encouraging considering this is the first week of the taper.",0,0.0,0,1,0,1.0,['joy' 'surprise'],english,train,total 805 miles 10550 my legs felt great all week which is really encouraging considering this is the first week of the taper
eng_train_track_a_01736,driving around neighborhoods in the middle of the night on very little sleep everything gets to be a bit surreal.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,driving around neighborhoods in the middle of the night on very little sleep everything gets to be a bit surreal
eng_train_track_a_01737,i took my son and moved out and he moved in with her.,1,0.0,1,0,1,0.0,['anger' 'fear' 'sadness'],english,train,i took my son and moved out and he moved in with her
eng_train_track_a_01738,the exact same guy.,0,0.0,0,0,0,1.0,['surprise'],english,train,the exact same guy
eng_train_track_a_01739,"when i finally opened my eyes, it was into the searing white heat of a desert landscape.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,when i finally opened my eyes it was into the searing white heat of a desert landscape
eng_train_track_a_01740,"i became fixated and fascinated with abduction stories, with the x-files, etc., for years.",0,0.0,1,1,0,0.0,['fear' 'joy'],english,train,i became fixated and fascinated with abduction stories with the xfiles etc for years
eng_train_track_a_01741,we need to go to our house to get it.,0,0.0,0,0,0,0.0,[],english,train,we need to go to our house to get it
eng_train_track_a_01742,i did nt notice it until it crawled all over my hand like a maniac.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,i did nt notice it until it crawled all over my hand like a maniac
eng_train_track_a_01743,"still, the event was constantly played in my head.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,still the event was constantly played in my head
eng_train_track_a_01744,but this is august.,0,0.0,0,0,0,1.0,['surprise'],english,train,but this is august
eng_train_track_a_01745,i figure it must have fallen out.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,i figure it must have fallen out
eng_train_track_a_01746,we both wake up at the same time.,0,0.0,0,1,0,0.0,['joy'],english,train,we both wake up at the same time
eng_train_track_a_01747,"people just aren't buying cd's any more. when j. warren, former owner of vibes music, spoke these words, my heart sunk a little in my chest.",0,0.0,0,0,1,0.0,['sadness'],english,train,people just arent buying cds any more when j warren former owner of vibes music spoke these words my heart sunk a little in my chest
eng_train_track_a_01748,one drink down and she was blackout drunk.,0,0.0,1,0,1,1.0,['fear' 'sadness' 'surprise'],english,train,one drink down and she was blackout drunk
eng_train_track_a_01749,"i looked everywhere for those 5 cards, 2 ended up between the couch cushions, one underneath a cat tent, one behind the tv, and one in a different room completely, in between the bed cushions.",0,0.0,0,0,0,1.0,['surprise'],english,train,i looked everywhere for those 5 cards 2 ended up between the couch cushions one underneath a cat tent one behind the tv and one in a different room completely in between the bed cushions
eng_train_track_a_01750,"{{{yeah...welcome to being 25, btw...it is awful thus far...but...shit at least i get to be 25!",1,0.0,1,1,1,1.0,['anger' 'fear' 'joy' 'sadness' 'surprise'],english,train,yeahwelcome to being 25 btwit is awful thus farbutshit at least i get to be 25
eng_train_track_a_01751,"there was nothing i could do, all things were over tears were starting to flow from my eyes.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,there was nothing i could do all things were over tears were starting to flow from my eyes
eng_train_track_a_01752,the hike was absolutely gorgeous with thousands of wildflowers blooming and waterfalls tumbling down the side of the gorge... and the view from the top was stunning with the river meandering out of the gorge... the world resting at my feet.,0,0.0,0,1,0,0.0,['joy'],english,train,the hike was absolutely gorgeous with thousands of wildflowers blooming and waterfalls tumbling down the side of the gorge and the view from the top was stunning with the river meandering out of the gorge the world resting at my feet
eng_train_track_a_01753,"i just had to find a corner somewhere, take a deep puff of the malboro lights i got from my interpreter, calm my nerves and try to comprehend the events around me.",0,0.0,1,0,0,0.0,['fear'],english,train,i just had to find a corner somewhere take a deep puff of the malboro lights i got from my interpreter calm my nerves and try to comprehend the events around me
eng_train_track_a_01754,totally forgot to add: i'm straight.,0,0.0,0,0,0,1.0,['surprise'],english,train,totally forgot to add im straight
eng_train_track_a_01755,but one criminal shoot from gun to my hand.,1,0.0,1,0,0,0.0,['anger' 'fear'],english,train,but one criminal shoot from gun to my hand
eng_train_track_a_01756,was i drunk or a kid?,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,was i drunk or a kid
eng_train_track_a_01757,"recollecting all the things, happy or unhappy, in australia i have gone through, word bitter pops up in my head.",0,0.0,0,0,1,0.0,['sadness'],english,train,recollecting all the things happy or unhappy in australia i have gone through word bitter pops up in my head
eng_train_track_a_01758,over the years i have taken pictures of what caught my eye.,0,0.0,0,1,0,0.0,['joy'],english,train,over the years i have taken pictures of what caught my eye
eng_train_track_a_01759,a familiar voice rang in my ears.,0,0.0,0,0,0,1.0,['surprise'],english,train,a familiar voice rang in my ears
eng_train_track_a_01760,"no sidewalk, just a simple two way, single lane street with crazy traffic going either direction.",0,0.0,1,0,0,0.0,['fear'],english,train,no sidewalk just a simple two way single lane street with crazy traffic going either direction
eng_train_track_a_01761,he's just a super nice guy who wants to help girls out all while being respectful.,0,0.0,0,1,0,0.0,['joy'],english,train,hes just a super nice guy who wants to help girls out all while being respectful
eng_train_track_a_01762,i forgot that my mom needs to be eased into things just long enough to run my mouth off and cause an argument that was way too long.,1,0.0,0,0,0,0.0,['anger'],english,train,i forgot that my mom needs to be eased into things just long enough to run my mouth off and cause an argument that was way too long
eng_train_track_a_01763,my radio was turned on very loud and i used rock music to keep my eyes open.,0,0.0,1,1,0,0.0,['fear' 'joy'],english,train,my radio was turned on very loud and i used rock music to keep my eyes open
eng_train_track_a_01764,5 year old me was scarred for life.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,5 year old me was scarred for life
eng_train_track_a_01765,now i can't wait to get my hands on all that wall space!!!,0,0.0,0,1,0,0.0,['joy'],english,train,now i cant wait to get my hands on all that wall space
eng_train_track_a_01766,"a couple of years later (two years ago), grandma was stricken with a sudden, serious illness and was given a short time left to live.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,a couple of years later two years ago grandma was stricken with a sudden serious illness and was given a short time left to live
eng_train_track_a_01767,"stripper, abusive exes, criminal past.",1,0.0,1,0,1,0.0,['anger' 'fear' 'sadness'],english,train,stripper abusive exes criminal past
eng_train_track_a_01768,i have a cold that has decided to settle in my throat.,0,0.0,1,0,0,0.0,['fear'],english,train,i have a cold that has decided to settle in my throat
eng_train_track_a_01769,i was turning roasting vegetables that were too close to the hot ring at the oven top and fried my knuckle in the process.,1,0.0,1,0,0,0.0,['anger' 'fear'],english,train,i was turning roasting vegetables that were too close to the hot ring at the oven top and fried my knuckle in the process
eng_train_track_a_01770,my roommate was asleep in his bed.,0,0.0,0,0,0,0.0,[],english,train,my roommate was asleep in his bed
eng_train_track_a_01771,i had soup and applesauce with pudding for dessert.,0,0.0,0,1,0,0.0,['joy'],english,train,i had soup and applesauce with pudding for dessert
eng_train_track_a_01772,this was the most random/terrifying thing that has ever happened to me.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,this was the most randomterrifying thing that has ever happened to me
eng_train_track_a_01773,"next night, door was shut.... dammit, so i knock on the door.",1,0.0,1,0,0,0.0,['anger' 'fear'],english,train,next night door was shut dammit so i knock on the door
eng_train_track_a_01774,we've been friends ever since then.,0,0.0,0,1,0,0.0,['joy'],english,train,weve been friends ever since then
eng_train_track_a_01775,not fifteen minutes into class my stomach started hurting.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,not fifteen minutes into class my stomach started hurting
eng_train_track_a_01776,"about 1 hour of being in the tent, a light appeared that we could see through the canvas.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,about 1 hour of being in the tent a light appeared that we could see through the canvas
eng_train_track_a_01777,"dont wait, or say a single vow.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,dont wait or say a single vow
eng_train_track_a_01778,i was incredibly nervous; i had butterflies in my stomach and my legs felt weak.,0,0.0,1,0,0,0.0,['fear'],english,train,i was incredibly nervous i had butterflies in my stomach and my legs felt weak
eng_train_track_a_01779,"*creepy/unnerving* that is, and just weird.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,creepyunnerving that is and just weird
eng_train_track_a_01780,she ate most of the sandwich then threw it back at my head.,1,0.0,1,0,0,0.0,['anger' 'fear'],english,train,she ate most of the sandwich then threw it back at my head
eng_train_track_a_01781,so... for reasons unknown...,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,so for reasons unknown
eng_train_track_a_01782,i now have 12 of those canker sore suckers in my mouth along with a fever since friday.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,i now have 12 of those canker sore suckers in my mouth along with a fever since friday
eng_train_track_a_01783,"and my ears are stuffed and i can't blow my nose, and i woke up today with the most terrible headache and everything's too hot.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,and my ears are stuffed and i cant blow my nose and i woke up today with the most terrible headache and everythings too hot
eng_train_track_a_01784,i did settle down and dry my eyes on my sleeve.,0,0.0,0,0,1,0.0,['sadness'],english,train,i did settle down and dry my eyes on my sleeve
eng_train_track_a_01785,"i crossed my arms, smiled, tilted my head, and said, `` i thought you were supposed to be in austria? ''",0,0.0,0,1,0,0.0,['joy'],english,train,i crossed my arms smiled tilted my head and said i thought you were supposed to be in austria
eng_train_track_a_01786,wanted to quickly go home and hide my face.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,wanted to quickly go home and hide my face
eng_train_track_a_01787,"and this tradition keep on, every time billy made it to class we would clap and cheer :) until he died.",0,0.0,0,1,1,0.0,['joy' 'sadness'],english,train,and this tradition keep on every time billy made it to class we would clap and cheer until he died
eng_train_track_a_01788,edward rid me of my distraction by biting my shoulder.,0,0.0,1,0,0,0.0,['fear'],english,train,edward rid me of my distraction by biting my shoulder
eng_train_track_a_01789,but both well adjusted and successful in our perspective careers.,0,0.0,0,1,0,0.0,['joy'],english,train,but both well adjusted and successful in our perspective careers
eng_train_track_a_01790,only then did i dare raise the camera to my eye.,0,0.0,1,1,0,0.0,['fear' 'joy'],english,train,only then did i dare raise the camera to my eye
eng_train_track_a_01791,the thing i neglect to mention though.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,the thing i neglect to mention though
eng_train_track_a_01792,"i didn't know what to say, but my nerves were all on edge, straining.",0,0.0,1,0,0,0.0,['fear'],english,train,i didnt know what to say but my nerves were all on edge straining
eng_train_track_a_01793,"he got the location, car make/model/year/color correct, manner of impact, impacting vehicle, everything correct.",0,0.0,0,1,0,1.0,['joy' 'surprise'],english,train,he got the location car makemodelyearcolor correct manner of impact impacting vehicle everything correct
eng_train_track_a_01794,my friend said to get to work on my tooth since i was sitting there ready to go.,0,0.0,0,0,0,0.0,[],english,train,my friend said to get to work on my tooth since i was sitting there ready to go
eng_train_track_a_01795,no kids were hurt.,0,0.0,0,1,0,0.0,['joy'],english,train,no kids were hurt
eng_train_track_a_01796,i felt the sadness like a heaviness-a weight on my heart.,0,0.0,0,0,1,0.0,['sadness'],english,train,i felt the sadness like a heavinessa weight on my heart
eng_train_track_a_01797,she is an alcoholic.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,she is an alcoholic
eng_train_track_a_01798,after that we took a taxi home... right now my leg hurts and while im typing this the photos are uploading... see ya...,1,0.0,1,0,1,0.0,['anger' 'fear' 'sadness'],english,train,after that we took a taxi home right now my leg hurts and while im typing this the photos are uploading see ya
eng_train_track_a_01799,"so i got up so i could pee, sat down and proceeded to throw up all over my legs and underwear.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,so i got up so i could pee sat down and proceeded to throw up all over my legs and underwear
eng_train_track_a_01800,"strange, cause usually i'm the first one to bitch about the cold, but anyway... so cafe frangelica at home with a bit of milk so i can drink it without burning my mouth and a dah of sugar.",0,0.0,0,1,0,0.0,['joy'],english,train,strange cause usually im the first one to bitch about the cold but anyway so cafe frangelica at home with a bit of milk so i can drink it without burning my mouth and a dah of sugar
eng_train_track_a_01801,"i was able to take a bath, which felt good while i was in it and now i feel horrible again, and i brushed my teeth, and washed my hair, so give me some kudos.",0,0.0,0,1,1,0.0,['joy' 'sadness'],english,train,i was able to take a bath which felt good while i was in it and now i feel horrible again and i brushed my teeth and washed my hair so give me some kudos
eng_train_track_a_01802,i wanted to strip the life from my legs.,1,0.0,1,0,1,0.0,['anger' 'fear' 'sadness'],english,train,i wanted to strip the life from my legs
eng_train_track_a_01803,tomorrow i see a cardiologist to check my heart out.,0,0.0,1,0,0,0.0,['fear'],english,train,tomorrow i see a cardiologist to check my heart out
eng_train_track_a_01804,"like seriously, alot can not understand and im slow at registering words in my brain during that time, so yeah.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,like seriously alot can not understand and im slow at registering words in my brain during that time so yeah
eng_train_track_a_01805,"i abruptly ""woke up"" again out of sleep-paralysis in a state of crazy shock.",0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,i abruptly woke up again out of sleepparalysis in a state of crazy shock
eng_train_track_a_01806,"we stayed in a really lovely hotel-i had two sinks in my bathrooms and white dressing gowns and clippers, any hotel which provides dressing gowns is a good hotel in my eyes.",0,0.0,0,1,0,0.0,['joy'],english,train,we stayed in a really lovely hoteli had two sinks in my bathrooms and white dressing gowns and clippers any hotel which provides dressing gowns is a good hotel in my eyes
eng_train_track_a_01807,about 15 minutes later i got that feeling in my stomach.,0,0.0,1,0,0,0.0,['fear'],english,train,about 15 minutes later i got that feeling in my stomach
eng_train_track_a_01808,"v-neck shirt, i moved slowly throughout the house, doing my usual morning duties ( diaper changes, breakfast, coffee ), quite lethargically, occasionally brushing a strand of ( dirty ) hair away from my eyes with my hand.",0,0.0,0,0,1,0.0,['sadness'],english,train,vneck shirt i moved slowly throughout the house doing my usual morning duties diaper changes breakfast coffee quite lethargically occasionally brushing a strand of dirty hair away from my eyes with my hand
eng_train_track_a_01809,the very last final i had to take for the semester.,0,0.0,1,0,0,0.0,['fear'],english,train,the very last final i had to take for the semester
eng_train_track_a_01810,in about 45 minutes i get to go have a camera stuck down my throat to confirm the existance of the ulcer.all that and we are supposed to leave a week from today and fly to co..,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,in about 45 minutes i get to go have a camera stuck down my throat to confirm the existance of the ulcerall that and we are supposed to leave a week from today and fly to co
eng_train_track_a_01811,how stupid of him.,1,0.0,0,0,0,0.0,['anger'],english,train,how stupid of him
eng_train_track_a_01812,"i chuckled, holding my hands up, and sat down in my comfy swivel chair.",0,0.0,0,1,0,0.0,['joy'],english,train,i chuckled holding my hands up and sat down in my comfy swivel chair
eng_train_track_a_01813,"second time, been together 6 mo.",0,0.0,0,1,0,0.0,['joy'],english,train,second time been together 6 mo
eng_train_track_a_01814,this guy was interested in me.,0,0.0,0,1,0,1.0,['joy' 'surprise'],english,train,this guy was interested in me
eng_train_track_a_01815,"i'm sitting up and not going anywhere, basically half-way through the tube.",0,0.0,1,0,0,0.0,['fear'],english,train,im sitting up and not going anywhere basically halfway through the tube
eng_train_track_a_01816,its ok to call people black!,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,its ok to call people black
eng_train_track_a_01817,"unfortunately in the second hour, i took an odd stroke and my neck popped.",0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,unfortunately in the second hour i took an odd stroke and my neck popped
eng_train_track_a_01818,"anyway, during a festival miles and miles from home, i hear someone call out to a girl walking by ""rain!",0,0.0,0,1,0,1.0,['joy' 'surprise'],english,train,anyway during a festival miles and miles from home i hear someone call out to a girl walking by rain
eng_train_track_a_01819,"but not very close, it's always been a good bit away.",0,0.0,0,0,0,0.0,[],english,train,but not very close its always been a good bit away
eng_train_track_a_01820,we noped out of there pretty fast.,0,0.0,1,0,0,1.0,['fear' 'surprise'],english,train,we noped out of there pretty fast
eng_train_track_a_01821,he couldn't get back home in time and decided to stay and sleep on the path.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,he couldnt get back home in time and decided to stay and sleep on the path
eng_train_track_a_01822,sorry for spelling and stuff.,0,0.0,0,0,0,0.0,[],english,train,sorry for spelling and stuff
eng_train_track_a_01823,"what is truly remarkable about this brotherhood of my moms uncles, is that they all radiate the same aura.",0,0.0,0,1,0,0.0,['joy'],english,train,what is truly remarkable about this brotherhood of my moms uncles is that they all radiate the same aura
eng_train_track_a_01824,my eyes were staring at the floor as i said this.,0,0.0,1,0,1,0.0,['fear' 'sadness'],english,train,my eyes were staring at the floor as i said this
eng_train_track_a_01825,the whole store erupted into cheering and applause.,0,0.0,0,1,0,1.0,['joy' 'surprise'],english,train,the whole store erupted into cheering and applause
eng_train_track_a_01826,my arms and legs saw sun for the first time in a long time.,0,0.0,0,1,0,0.0,['joy'],english,train,my arms and legs saw sun for the first time in a long time
